chr15	13283265	13283284
chr15	13285589	13285608
chr15	13510347	13510371
chr15	13511685	13511704
chr15	13520914	13520933
chr15	13614627	13614651
chr15	13616191	13616215
chr15	13679983	13680002
chr15	13683800	13684605
chr15	13707721	13707740
chr15	13721788	13721812
chr15	13723380	13723404
chr15	13728035	13728054
chr15	13742739	13742758
chr15	13756044	13756063
chr15	13757295	13757314
chr15	13760509	13760716
chr15	13761652	13761671
chr15	13763160	13763184
chr15	13773224	13773623
chr15	13786130	13786149
chr15	13787031	13787050
chr15	13813974	13815170
chr15	13836364	13836463
chr15	13840172	13840196
chr15	13846581	13846600
chr15	13850802	13851539
chr15	13896046	13896065
chr15	13940972	13940996
chr15	13997165	13997184
chr15	14013719	14013738
chr15	14022746	14022770
chr15	14049818	14049837
chr15	14127837	14127856
chr15	14136601	14136700
chr15	14148376	14148400
chr15	14173756	14173780
chr15	14188016	14188035
chr15	14188684	14188703
chr15	14201358	14201382
chr15	14205269	14205348
chr15	14206272	14206296
chr15	14215952	14215971
chr15	14216696	14216715
chr15	14217720	14217744
chr15	14243625	14243644
chr15	14252252	14252271
chr15	14419558	14419577
chr15	14423372	14423391
chr15	14477503	14477522
chr15	14479820	14479839
chr15	14482253	14482272
chr15	14491003	14491003
chr15	14634625	14634644
chr15	14718129	14718153
chr15	14729813	14729832
chr15	14781863	14781887
chr15	14783912	14784132
chr15	14874709	14874728
chr15	14916584	14916603
chr15	14923483	14923502
chr15	14970115	14970482
chr15	15010911	15010930
chr15	15095978	15096498
chr15	15124730	15124749
chr15	15246421	15246440
chr15	15352535	15352554
chr15	15562582	15562605
chr15	15638537	15638556
chr15	15641254	15641273
chr15	15706004	15748831
chr15	15784856	15784875
chr15	15786825	15786844
chr15	15810294	15810318
chr15	15813513	15813537
chr15	15827891	15827910
chr15	15832920	15832944
chr15	15891312	15891331
chr15	15901045	15901283
chr15	15906716	15906735
chr15	16077780	16077799
chr15	16082290	16082309
chr15	16225942	16225961
chr15	16252883	16257884
chr15	16264810	16264829
chr15	16300136	16300155
chr15	16306023	16306042
chr15	16306926	16307887
chr15	16364412	16364511
chr15	16400244	16400343
chr15	16420636	16420735
chr15	16428174	16428198
chr15	16442389	16442408
chr15	16452433	16452452
chr15	16460554	16460573
chr15	16489819	16489838
chr15	16536008	16536107
chr15	16548659	16548683
chr15	16568433	16568452
chr15	16578102	16578418
chr15	16597397	16597416
chr15	16604379	16604398
chr15	16674511	16715657
chr15	16784048	16784067
chr15	16795437	16796506
chr15	16960696	16960873
chr15	16961315	16961334
chr15	16983375	16983394
chr15	17097818	17097837
chr15	17160627	17160646
chr15	17293383	17293402
chr15	17340217	17340236
chr15	17368234	17368333
chr15	17458104	17458203
chr15	17464397	17464416
chr15	17472646	17472665
chr15	17490766	17491310
chr15	17557973	17557997
chr15	17572060	17572079
chr15	17668350	17668369
chr15	17722894	17722913
chr15	17724645	17724645
chr15	17724777	17724829
chr15	17726497	17726909
chr15	17727996	17728435
chr15	17736155	17736174
chr15	17737434	17738134
chr15	17768261	17768280
chr15	17861609	17861628
chr15	17894924	17894948
chr15	17896414	17896433
chr15	17931425	17931444
chr15	18004634	18004653
chr15	18049450	18049474
chr15	18179172	18179196
chr15	18197408	18197427
chr15	18449509	18449528
chr15	18456101	18456125
chr15	18533765	18533971
chr15	18590838	18591329
chr15	18653470	18653489
chr15	18721430	18721449
chr15	18723624	18723643
chr15	18842984	18844522
chr15	18845545	18845947
chr15	18899033	18900256
chr15	18934751	18934770
chr15	18977306	18977325
chr15	18983422	18983441
chr15	19105348	19108424
chr15	19198963	19198982
chr15	19223357	19223376
chr15	19235579	19235598
chr15	19344964	19344983
chr15	19424802	19424821
chr15	19657143	19657162
chr15	19779644	19779663
chr15	19780438	19780458
chr15	19978900	19978919
chr15	20257908	20257932
chr15	20271482	20271600
chr15	20313072	20355854
chr15	20523874	20523893
chr15	20587743	20587762
chr15	20658592	20658611
chr15	20691930	20691954
chr15	20942778	20942797
chr15	20989761	20990766
chr15	21009749	21009768
chr15	21139288	21139307
chr15	21428584	21428603
chr15	21465987	21466086
chr15	21490378	21492642
chr15	21812827	21812846
chr15	21945537	21947991
chr15	22207303	22207322
chr15	22211519	22216157
chr15	22572874	22573555
chr15	22686316	22686570
chr15	22706254	22706278
chr15	22760715	22760814
chr15	23017980	23017999
chr15	23185911	23185930
chr15	23249459	23249478
chr15	23323502	23323602
chr15	23332623	23332647
chr15	23445813	23446801
chr15	23476121	23476140
chr15	23513670	23513694
chr15	23679984	23681399
chr15	23728550	23728737
chr15	23771068	23771087
chr15	23868773	23868792
chr15	23949939	23949988
chr15	23950876	23950925
chr15	23951901	23951920
chr15	24095586	24095605
chr15	24124379	24124873
chr15	24142785	24142804
chr15	24205132	24205151
chr15	24296809	24297340
chr15	24330764	24330783
chr15	24433914	24433933
chr15	24480690	24480714
chr15	24500218	24500237
chr15	24512765	24512784
chr15	24687923	24687964
chr15	24690880	24690899
chr15	24714360	24714459
chr15	24721140	24721159
chr15	24730572	24730830
chr15	24867138	24867390
chr15	24870562	24870709
chr15	25081801	25082031
chr15	25083526	25084689
chr15	25254212	25254231
chr15	25447859	25447878
chr15	25476512	25476536
chr15	25679205	25679224
chr15	25747022	25747041
chr15	25768698	25768717
chr15	25997382	25997401
chr15	26007648	26007667
chr15	26042864	26042883
chr15	26046774	26046793
chr15	26055628	26055647
chr15	26077176	26077195
chr15	26096609	26096628
chr15	26103057	26103076
chr15	26154872	26154891
chr15	26299666	26303036
chr15	26383074	26383448
chr15	26462857	26462881
chr15	26493288	26500493
chr15	26515198	26515217
chr15	26523132	26523151
chr15	26553438	26553462
chr15	26572901	26573170
chr15	26619705	26619724
chr15	26638595	26638619
chr15	26721839	26722234
chr15	26762043	26762726
chr15	26792567	26795109
chr15	26849202	26850413
chr15	26856780	26856799
chr15	26920104	26920123
chr15	26924927	26924947
chr15	27047727	27048305
chr15	27056413	27056437
chr15	27060632	27060651
chr15	27097623	27097642
chr15	27123211	27123230
chr15	27165563	27165582
chr15	27195367	27195386
chr15	27285828	27285847
chr15	27319511	27319530
chr15	27395889	27395908
chr15	27594435	27594454
chr15	27629838	27629857
chr15	27648457	27649225
chr15	27704521	27704540
chr15	27767957	27767976
chr15	27771039	27771058
chr15	27786361	27786385
chr15	27815754	27816320
chr15	27825098	27825197
chr15	27844283	27844302
chr15	27845926	27846861
chr15	27853094	27854587
chr15	27882325	27882344
chr15	28001801	28001820
chr15	28056646	28056665
chr15	28123225	28123244
chr15	28126352	28172207
chr15	28194144	28194605
chr15	28314547	28314566
chr15	28316857	28316876
chr15	28346915	28346934
chr15	28377474	28377493
chr15	28385174	28385193
chr15	28484172	28484233
chr15	28704638	28704904
chr15	28736015	28736034
chr15	28809981	28810000
chr15	28851400	28851419
chr15	28854952	28854971
chr15	28880145	28880169
chr15	28913073	28913092
chr15	28963176	28963225
chr15	28964370	28964394
chr15	29049754	29049773
chr15	29119202	29119221
chr15	29150631	29150650
chr15	29152884	29152903
chr15	29174915	29174934
chr15	29244237	29244256
chr15	29271181	29271200
chr15	29315115	29315134
chr15	29461389	29461413
chr15	29462481	29462505
chr15	29534790	29534814
chr15	29552858	29552877
chr15	29629634	29629658
chr15	29685498	29691596
chr15	29826000	29826019
chr15	29866200	29866219
chr15	29870463	29870482
chr15	29910588	29910607
chr15	29926746	29926770
chr15	30031153	30032015
chr15	30209464	30209488
chr15	30219158	30219297
chr15	30262327	30262376
chr15	30263340	30263364
chr15	30402030	30402030
chr15	30467746	30467765
chr15	30513285	30513304
chr15	30623881	30623900
chr15	30626725	30626744
chr15	30736827	30736846
chr15	30879213	30879475
chr15	31002577	31002596
chr15	31074073	31074092
chr15	31101676	31102137
chr15	31253576	31253595
chr15	31480685	31480798
chr15	31743560	31743579
chr15	31835198	31835217
chr15	31837630	31837649
chr15	31870562	31870581
chr15	31984072	31984091
chr15	32015421	32016136
chr15	32026223	32026242
chr15	32056770	32056789
chr15	32282785	32282895
chr15	32373146	32373165
chr15	32470608	32470627
chr15	32475069	32475088
chr15	32712950	32712969
chr15	32860905	32860924
chr15	32891978	32891984
chr15	32898425	32898444
chr15	32985081	32985100
chr15	33023382	33023401
chr15	33033570	33034484
chr15	33279913	33280508
chr15	33397779	33397798
chr15	33442963	33443112
chr15	33744558	33744577
chr15	34084788	34084807
chr15	34100363	34101829
chr15	34120251	34120654
chr15	34283124	34283303
chr15	34335534	34335553
chr15	34380018	34380124
chr15	34427270	34427289
chr15	34518366	34518385
chr15	34587810	34587832
chr15	34663276	34663295
chr15	34908185	34908204
chr15	35021702	35022388
chr15	35100828	35100847
chr15	35149715	35149734
chr15	35303225	35303244
chr15	35304136	35304155
chr15	35478070	35478089
chr15	35552729	35553237
chr15	35618686	35618705
chr15	35669691	35669710
chr15	35810362	35856293
chr15	35950554	35950578
chr15	36150977	36150996
chr15	36259364	36259463
chr15	36581669	36581937
chr15	36612056	36612075
chr15	36754554	36754578
chr15	36755989	36802692
chr15	36825566	36829689
chr15	36834418	36838604
chr15	36848289	36848308
chr15	36878631	36878680
chr15	36879635	36879684
chr15	36892309	36892328
chr15	36974138	36974157
chr15	37068309	37068557
chr15	37079883	37079902
chr15	37096634	37096653
chr15	37126565	37127077
chr15	37139967	37139986
chr15	37142928	37142952
chr15	37147472	37147479
chr15	37173864	37173883
chr15	37207734	37207753
chr15	37219580	37219599
chr15	37220430	37220449
chr15	37248951	37249000
chr15	37255694	37255718
chr15	37331697	37331716
chr15	37683742	37683761
chr15	37686760	37686779
chr15	37782701	37782720
chr15	38118237	38118261
chr15	38182867	38182886
chr15	38198850	38198869
chr15	38224150	38224169
chr15	38253916	38253935
chr15	38297464	38297483
chr15	38418804	38419068
chr15	38421289	38421533
chr15	38721523	38721542
chr15	38726429	38775016
chr15	38775494	38775494
chr15	38783007	38783026
chr15	38790901	38790920
chr15	38886848	38886867
chr15	39071028	39071321
chr15	39232475	39232494
chr15	39260164	39260183
chr15	39317359	39317378
chr15	39325199	39325218
chr15	39326477	39326496
chr15	39365511	39365530
chr15	39367856	39367952
chr15	39422052	39422071
chr15	39497474	39497493
chr15	39648982	39649006
chr15	39753617	39753636
chr15	39896668	39896687
chr15	39910946	39910965
chr15	39912685	39912704
chr15	39973276	39973295
chr15	39975605	39975624
chr15	39980737	39980756
chr15	40002539	40002558
chr15	40058946	40058965
chr15	40251370	40251389
chr15	40259778	40259778
chr15	40370949	40370968
chr15	40480779	40480798
chr15	40727860	40727862
chr15	40785840	40785859
chr15	40804129	40804148
chr15	40829150	40829169
chr15	40849230	40849249
chr15	40849720	40849744
chr15	40887998	40888017
chr15	40923644	40924072
chr15	41072428	41072447
chr15	41074712	41074731
chr15	41109129	41109496
chr15	41222653	41222949
chr15	41262816	41262835
chr15	41338685	41338704
chr15	41368816	41368835
chr15	41400622	41400641
chr15	41452330	41452832
chr15	41532548	41532572
chr15	41547838	41548444
chr15	41550887	41550911
chr15	41583495	41583813
chr15	41586332	41586351
chr15	41633611	41633630
chr15	41698403	41698422
chr15	41720485	41720577
chr15	41853144	41853191
chr15	41990299	41990420
chr15	42370308	42370407
chr15	42385104	42385123
chr15	42391324	42391348
chr15	42415561	42415580
chr15	42591078	42591102
chr15	42619278	42619297
chr15	42638648	42697735
chr15	42761861	42761880
chr15	42788522	42788541
chr15	42933329	42940447
chr15	42956303	42956322
chr15	43036534	43036558
chr15	43038902	43039142
chr15	43040370	43040394
chr15	43050719	43050738
chr15	43053131	43053155
chr15	43054388	43054407
chr15	43087265	43087265
chr15	43110059	43110078
chr15	43141077	43141096
chr15	43176003	43176027
chr15	43245311	43246336
chr15	43297697	43297721
chr15	43299403	43299427
chr15	43486967	43486986
chr15	43506025	43506049
chr15	43563150	43563169
chr15	43563662	43563681
chr15	43565321	43565340
chr15	43621803	43621822
chr15	43627412	43627431
chr15	43645634	43646247
chr15	43748112	43748680
chr15	43757241	43757748
chr15	43838623	43843077
chr15	43844306	43877704
chr15	43895775	43895794
chr15	43932315	43932334
chr15	44064844	44065278
chr15	44252181	44252200
chr15	44379872	44379896
chr15	44385527	44385546
chr15	44407337	44407356
chr15	44411915	44411934
chr15	44414290	44414309
chr15	44437564	44437583
chr15	44439223	44439749
chr15	44447046	44447065
chr15	44541180	44541204
chr15	44569008	44569027
chr15	44607769	44607788
chr15	44610192	44610211
chr15	44610864	44610883
chr15	44625596	44630794
chr15	44643282	44643301
chr15	44655354	44656049
chr15	44662124	44662473
chr15	44701224	44701243
chr15	44702645	44702664
chr15	44739856	44741844
chr15	44796638	44804362
chr15	44914115	44914139
chr15	44966418	44966426
chr15	44987482	44987501
chr15	45048258	45055153
chr15	45062215	45062234
chr15	45077341	45077365
chr15	45080416	45080440
chr15	45084916	45084935
chr15	45092887	45093532
chr15	45225666	45225685
chr15	45335113	45335132
chr15	45363332	45365407
chr15	45387735	45387754
chr15	45524418	45524442
chr15	45553482	45553581
chr15	45722810	45722829
chr15	45796428	45796447
chr15	45907267	45907286
chr15	45917806	45917830
chr15	46049708	46049727
chr15	46194886	46194905
chr15	46270589	46270589
chr15	46394605	46394624
chr15	46448822	46448841
chr15	46636318	46636337
chr15	46654089	46688949
chr15	46695871	46716284
chr15	46738017	46738041
chr15	46796886	46796965
chr15	46812450	46812469
chr15	46829284	46829303
chr15	46892265	46892284
chr15	46907130	46907149
chr15	46912385	46912404
chr15	47007009	47007028
chr15	47181764	47181783
chr15	47351961	47387275
chr15	47434354	47434373
chr15	47461799	47461956
chr15	47532719	47532738
chr15	47538895	47539075
chr15	47546807	47546826
chr15	47578801	47578820
chr15	47596677	47596696
chr15	47599066	47599419
chr15	47599887	47599906
chr15	47601314	47601797
chr15	47613420	47613439
chr15	47614137	47614156
chr15	47621594	47621613
chr15	47644634	47644658
chr15	47668876	47668895
chr15	47671841	47675443
chr15	47679585	47680014
chr15	47692924	47692943
chr15	47693929	47693953
chr15	47702691	47702710
chr15	47720456	47720475
chr15	47731494	47731513
chr15	47810534	47810553
chr15	47855641	47855660
chr15	47897627	47897651
chr15	47993950	47993974
chr15	48014688	48015436
chr15	48087237	48087256
chr15	48109174	48109437
chr15	48139388	48140378
chr15	48142556	48142792
chr15	48144424	48144528
chr15	48308393	48340823
chr15	48387408	48388113
chr15	48541228	48541247
chr15	48685384	48685408
chr15	48744504	48744523
chr15	48769372	48769391
chr15	48774198	48774217
chr15	48848507	48848526
chr15	48871278	48871297
chr15	48882894	48882913
chr15	48941257	48941673
chr15	49085356	49085375
chr15	49126125	49126144
chr15	49144858	49144877
chr15	49151232	49151885
chr15	49167982	49168210
chr15	49170002	49170021
chr15	49269155	49270604
chr15	49274558	49274577
chr15	49276257	49276572
chr15	49462981	49463000
chr15	49480171	49483059
chr15	49613429	49613448
chr15	49822451	49822470
chr15	49939905	49939905
chr15	49961735	49961754
chr15	50032094	50032113
chr15	50036880	50037341
chr15	50047041	50047060
chr15	50063849	50063868
chr15	50112804	50113276
chr15	50115174	50115193
chr15	50116657	50116681
chr15	50118820	50118839
chr15	50120694	50120718
chr15	50126210	50126229
chr15	50133312	50133331
chr15	50190559	50190583
chr15	50196148	50196167
chr15	50204491	50205128
chr15	50217093	50218429
chr15	50228265	50228284
chr15	50232985	50233009
chr15	50240324	50240343
chr15	50332864	50332883
chr15	50393689	50393708
chr15	50408942	50408961
chr15	50416285	50416309
chr15	50432681	50432705
chr15	50445910	50445929
chr15	50454673	50455229
chr15	50492846	50492865
chr15	50522583	50522607
chr15	50524835	50524859
chr15	50530487	50530511
chr15	50535842	50535861
chr15	50557242	50557261
chr15	50563685	50563742
chr15	50564632	50564651
chr15	50565904	50565923
chr15	50599576	50599595
chr15	50736917	50736936
chr15	50891121	50891140
chr15	50981139	50981275
chr15	51146770	51147207
chr15	51192215	51192234
chr15	51224706	51224725
chr15	51446628	51446647
chr15	51492756	51492775
chr15	51493857	51493876
chr15	51982717	51982741
chr15	52009546	52009546
chr15	52275515	52278526
chr15	52284788	52284807
chr15	52414833	52414852
chr15	52417046	52417065
chr15	52504833	52508148
chr15	52563544	52563563
chr15	52772166	52773076
chr15	52834724	52835671
chr15	53005096	53005120
chr15	53006201	53006220
chr15	53121002	53121021
chr15	53154029	53154085
chr15	53369682	53369701
chr15	53650106	53650324
chr15	53877562	53877581
chr15	53891348	53891367
chr15	53908238	53908257
chr15	53982802	53982821
chr15	54036973	54037005
chr15	54081291	54081310
chr15	54097070	54097094
chr15	54097724	54098009
chr15	54102305	54103031
chr15	54327269	54327288
chr15	54338176	54338195
chr15	54382219	54382238
chr15	54401651	54401670
chr15	54405621	54405640
chr15	54468105	54468124
chr15	54715321	54715340
chr15	54792938	54795255
chr15	54863531	54863550
